file_id,search_term,score
hg19,hg19,0.06324092375049561
hg38,hg19,0.9075686208938644
hg38,hg19,0.8192254587396507
hg38,hg19,0.7897578461626308
hg38,hg19,0.8800752217014277
hg19,hg19,0.1733810564031799
hg38,hg19,0.8423106544213695
hg38,hg19,0.9231943749698922
hg19,hg19,0.12064333385103665
hg38,hg19,0.7951034540019773
hg38,hg19,0.7755802239044306
hg19,hg19,0.025573477615553175
hg19,hg19,0.07994636036723646
hg19,hg19,0.16390540060291836
hg38,hg19,0.8632362968865189
hg19,hg19,0.07166606227485028
hg38,hg19,0.7888875338495845
hg19,hg19,0.03486943557780586
hg38,hg19,0.8602431323336711
hg19,hg19,0.2592038871634612
hg38,hg19,0.828768604033335
hg19,hg19,0.3124385520484565
hg38,hg19,0.9196998868041747
hg19,hg19,0.07932445702656876
hg38,hg19,0.8094206446520124
hg19,hg19,0.15836492678505776
hg19,hg19,0.260809437824451
hg19,hg19,0.07673179660501495
hg38,hg19,0.8890780701967599
hg19,hg19,0.07757317689444865
hg19,hg19,0.03734393200637032
hg38,hg19,0.7997054448222752
hg38,hg19,0.7901515978812687
hg19,hg19,0.15948733518329883
hg38,hg19,0.8751546416872805
hg19,hg19,0.13137679589910067
hg38,hg19,0.620687964572327
hg38,hg19,0.9025512670838666
hg38,hg19,0.855378970309543
hg19,hg19,0.06810213889162631
hg19,hg19,0.0900057684806973
hg38,hg19,0.8920677664956024
hg19,hg19,0.05313842533943147
hg38,hg19,0.8411219187856726
hg38,hg19,0.7931542298089412
hg38,hg19,0.5423769831080673
hg19,hg19,0.10796503885004227
hg19,hg19,0.10408016001523701
hg19,hg19,0.028812378787551496
hg19,hg19,0.048531834980020006
hg19,hg19,0.3722553195183609
hg19,hg19,0.09779972829472139
hg19,hg19,0.09486389518307137
hg38,hg19,0.8055214792299284
hg19,hg19,0.12478792543561057
hg38,hg19,0.8684387623377566
hg38,hg19,0.8313670707678281
hg38,hg19,0.8704975640461755
hg19,hg19,0.0796485190703996
hg38,hg19,0.8396826260734099
hg38,hg19,0.886695030926416
hg19,hg19,0.050999892935261304
hg19,hg19,0.13870790238730757
hg19,hg19,0.10542491917458552
hg38,hg19,0.8002755828001041
hg38,hg19,0.7979594112738858
hg38,hg19,0.9603174202198607
hg19,hg19,0.12381070981789355
hg38,hg19,0.7929081046436891
hg19,hg19,0.06343527138566907
hg38,hg19,0.7886095391131923
hg19,hg19,0.12243056799047425
hg38,hg19,0.8896675500867121
hg38,hg19,0.7993801011348981
hg19,hg19,0.04802220575551652
hg19,hg19,0.045630198181733195
hg38,hg19,0.8982080978438288
hg38,hg19,0.8093412971001724
hg38,hg19,0.7999370720941285
hg38,hg19,0.7794949582522855
hg19,hg19,0.05702452776220546
hg19,hg19,0.06199361059968067
hg38,hg19,0.8386249445849624
hg19,hg19,0.10626751098186416
hg38,hg19,0.9391603847466882
hg19,hg19,0.09524089348520237
hg38,hg19,0.7619836663368466
hg19,hg19,0.09183562804313028
hg38,hg19,0.905359468582485
hg19,hg19,0.10826774803324779
hg19,hg19,0.10574024414771221
hg19,hg19,0.16859173080253687
hg19,hg19,0.05958860774317576
hg38,hg19,0.7965882286991038
hg19,hg19,0.03416041741783771
hg19,hg19,0.02380764319113504
hg19,hg19,0.18334191358412288
hg19,hg19,0.17413296883721419
hg19,hg19,0.061530924720698876
hg38,hg19,0.7771466767813312
hg19,hg19,0.06868860668094401
hg19,hg19,0.050118363127753196
hg19,hg19,0.055263330627175034
hg19,hg19,0.1333052040617031
hg19,hg19,0.10626026231291452
hg38,hg19,0.6159228571438832
hg38,hg19,0.8500717254862064
hg19,hg19,0.04937639039505681
hg19,hg19,0.13683665853179616
hg38,hg19,0.8495336185730288
hg38,hg19,0.8223166565353405
hg19,hg19,0.06212922431419654
hg19,hg19,0.053392899411969785
hg19,hg19,0.0952872664033555
hg38,hg19,0.81940763263117
hg19,hg19,0.03914085567506187
hg38,hg19,0.7746852627484794
hg19,hg19,0.08987572060568616
hg38,hg19,0.8081464627154239
hg19,hg19,0.11664629817494343
hg19,hg19,0.07259455178680341
hg19,hg19,0.05039752138971709
hg38,hg19,0.7904870413424151
hg38,hg19,0.8681278115843388
hg38,hg19,0.914443727473966
hg38,hg19,0.7897588280845486
hg38,hg19,0.6443921423510605
hg38,hg19,0.9999999999999999
hg38,hg19,0.788385002353238
hg38,hg19,0.795617833043836
hg19,hg19,0.12374527481277864
hg19,hg19,0.05796706287745346
hg38,hg19,0.8014232264338382
hg38,hg38,0.03515533041250474
hg19,hg38,0.7512181636009777
hg38,hg38,0.03065021139945856
hg19,hg38,0.7483834100715338
hg19,hg38,0.7611592212666028
hg38,hg38,0.03259497628597996
hg38,hg38,0.11618710376760044
hg19,hg38,0.7702188298606915
hg38,hg38,0.16589287002695985
hg19,hg38,0.7788922931571759
hg38,hg38,0.026573300976859615
hg19,hg38,0.8286932988537273
hg38,hg38,0.030515728834932365
hg38,hg38,0.2152452014204288
hg19,hg38,0.7483088418516669
hg19,hg38,0.7502660988554318
hg19,hg38,0.7701181737689163
hg38,hg38,0.029157869454121244
hg38,hg38,0.050846790620158844
hg19,hg38,0.7532214741567872
hg19,hg38,0.5783696387656728
hg19,hg38,0.6196348383151117
hg19,hg38,0.797316064203983
hg19,hg38,0.7502330677259089
hg38,hg38,0.026718177739362692
hg38,hg38,0.033600675239613076
hg19,hg38,0.7186563276437582
hg38,hg38,0.0827457174263615
hg19,hg38,0.7506726224914918
hg38,hg38,0.03803197533679159
hg19,hg38,0.7521254670886467
hg19,hg38,0.8121777536190605
hg38,hg38,0.034660654914368205
hg38,hg38,0.019725838132390816
hg38,hg38,0.03638568143699206
hg19,hg38,0.7495797526856304
hg38,hg38,0.021472928032600036
hg19,hg38,0.7618010402087491
hg19,hg38,0.7410449842992511
hg19,hg38,0.7560154146674297
hg38,hg38,0.03749418856643161
hg38,hg38,0.05376268600390599
hg19,hg38,0.7471614114448185
hg19,hg38,0.7548855572851588
hg19,hg38,0.7507348851007439
hg19,hg38,0.752862305426388
hg19,hg38,0.773757465272347
hg38,hg38,0.04278018253205029
hg19,hg38,0.7625422315317024
hg38,hg38,0.09643889439252651
hg38,hg38,0.07201985979381553
hg38,hg38,0.09407775145605657
hg38,hg38,0.09470197844090156
hg38,hg38,0.03811635497395516
hg38,hg38,0.03569313928019335
hg19,hg38,0.7551013307418034
hg19,hg38,0.7529957352303732
hg38,hg38,0.07778130585043386
hg38,hg38,0.07436442437976232
hg19,hg38,0.7532835580987948
hg38,hg38,0.03718038668060397
hg38,hg38,0.039374014053893513
hg19,hg38,0.8529625247414606
hg38,hg38,0.06779435569610559
hg19,hg38,0.7477111030245648
hg19,hg38,0.7006395357217655
hg38,hg38,0.022870864941883506
hg19,hg38,0.749568444417973
hg19,hg38,0.7472932297227554
hg38,hg38,0.033918068771309096
hg38,hg38,0.0
hg19,hg38,0.7652025414352014
hg19,hg38,0.7489893329318401
hg19,hg38,0.820108189502965
hg38,hg38,0.03539414638916394
hg19,hg38,0.7395050984430288
hg19,hg38,0.7519144470662346
hg38,hg38,0.015947988033975236
hg19,hg38,0.7660951501909322
hg19,hg38,0.7806471365868589
hg19,hg38,0.7606937975229614
hg19,hg38,0.6725264258026419
hg19,hg38,0.7488006512378348
hg38,hg38,0.03365469762968776
hg19,hg38,0.7534248461367027
hg38,hg38,0.05100854879134131
hg38,hg38,0.04155405331173756
hg38,hg38,0.03169422708383107
hg19,hg38,0.7647706561276718
hg38,hg38,0.08760241373916378
hg38,hg38,0.09922791921374496
hg38,hg38,0.02299351868027566
hg38,hg38,0.035315825501324394
hg38,hg38,0.028798253566259535
hg19,hg38,0.767674492365784
hg38,hg38,0.04009195722345593
hg38,hg38,0.07790691782429549
hg38,hg38,0.039883291364019136
hg38,hg38,0.06580320124773886
hg19,hg38,0.7486586462938017
hg38,hg38,0.06587161413813503
hg19,hg38,0.8437498247977463
hg19,hg38,0.8044527636497113
hg19,hg38,0.7665207322565909
hg38,hg38,0.06889199298647763
hg19,hg38,0.75478134724853
hg19,hg38,0.7401853012126466
hg38,hg38,0.193458042266495
hg38,hg38,0.07817249583275443
hg19,hg38,0.7556192045215065
hg19,hg38,0.7450521255983077
hg19,hg38,0.7438635357443625
hg19,hg38,0.753672573232581
hg19,hg38,0.7587069178160329
hg38,hg38,0.0321089493273109
hg19,hg38,0.7767280077917028
hg19,hg38,0.7670077659257318
hg38,hg38,0.1048004936994198
hg19,hg38,0.7705124339782795
hg19,hg38,0.755200073792082
hg38,hg38,0.02689340974095733
hg38,hg38,0.052234924056248966
hg38,hg38,0.08012589724619901
hg19,hg38,0.739815079615754
hg38,hg38,0.043616730056613595
hg38,hg38,0.06463853678337206
hg19,hg38,0.7652541574564843
hg38,hg38,0.09027944965874513
hg19,hg38,0.7710976681090916
hg19,hg38,0.752827053670185
hg19,hg38,0.7446193041205958
hg38,hg38,0.018141363036549674
hg19,hg38,0.7747873443032572
hg19,hg38,0.7635671068583906
hg19,hg38,0.7411081799086449
hg19,hg38,0.754646911879785
hg38,hg38,0.02761690201396727
hg19,hg38,0.6016197952295278
hg38,hg38,0.021461816148502844
hg19,hg38,0.7748585199761088
hg19,hg38,0.7496636360614456
hg19,hg38,0.7677546128347562
hg38,hg38,0.04333969332714949
hg19,hg38,0.7417133936154553
hg38,hg38,0.027676452431991905
hg38,hg38,0.036749001644799884
hg19,hg38,0.7549359840933402
hg19,hg38,0.7438084650293598
hg19,hg38,0.7543380163164389
hg19,hg38,0.7332662565561435
hg38,hg38,0.0251796165440209
hg19,hg38,0.7474037483144113
hg19,hg38,0.7581538193031588
hg19,hg38,0.7573671263775809
hg19,hg38,0.7684836522421689
hg19,hg38,0.7518384014456371
hg19,hg38,0.6534027230923046
hg38,hg38,0.02553589301421899
hg19,hg38,0.7540872910306794
hg38,hg38,0.029164871696513828
hg19,hg38,0.71996327497237
hg19,hg38,0.7659011856951762
hg19,hg38,0.7592553098243723
hg19,hg38,0.7492658478943001
hg38,hg38,0.031073621676233287
hg19,hg38,0.7829985693176368
hg19,hg38,0.7414045300548636
hg19,hg38,0.7491223489709357
hg38,hg38,0.01223974156735419
hg38,hg38,0.028683671839690006
hg19,hg38,0.7512764703335825
hg38,hg38,0.04605990591317666
hg19,hg38,0.7789283173945648
hg38,hg38,0.2568010061916727
hg38,hg38,0.03680582121025899
hg19,hg38,0.7441821050661711
hg19,hg38,0.772818053603456
hg19,hg38,0.7531484473458866
hg19,hg38,0.7504332599399121
hg19,hg38,0.8236252038695145
hg19,hg38,0.7541215495587325
hg38,hg38,0.034030135584329435
hg19,hg38,0.7583780613155523
hg38,hg38,0.21789110901143904
hg38,hg38,0.02989592906585914
hg19,hg38,0.7500195339434105
hg38,hg38,0.057539266236918074
hg19,hg38,0.7591878957297128
hg38,hg38,0.08921175174848295
hg38,hg38,0.03873604088971194
hg38,hg38,0.03055907133889102
hg38,hg38,0.05875442310833956
hg19,hg38,0.7544665297707064
hg38,hg38,0.045997472215435486
hg38,hg38,0.09464605533914905
hg19,hg38,0.7455089049570237
hg38,hg38,0.0332218901254584
hg38,hg38,0.03780980700025249
hg19,hg38,0.8334092096079707
hg19,hg38,0.7660326978800439
hg19,hg38,0.7675071582015766
hg38,hg38,0.06141803247544342
hg19,hg38,0.7403700441927444
hg38,hg38,0.02829633833980083
hg19,hg38,0.7446658895670849
hg38,hg38,0.06038443716378061
hg19,hg38,0.7378091339528153
hg38,hg38,0.048732587532896554
hg19,hg38,0.7351098168707745
hg38,hg38,0.09348702915679152
hg19,hg38,0.7009095844610563
hg38,hg38,0.036344703884435114
hg19,hg38,0.7703330413303763
hg19,hg38,0.7382142248804539
hg19,hg38,0.7565470443765779
hg38,hg38,0.06141683170684986
hg19,hg38,0.7612678893075336
hg19,hg38,0.7497421440885029
hg38,hg38,0.037354087318477336
hg38,hg38,0.026898828355551907
hg19,hg38,0.7725716299765798
hg38,hg38,0.09864784714185859
hg19,hg38,0.7676572237639893
hg38,hg38,0.1859735263329274
hg38,hg38,0.10634531894532362
hg38,hg38,0.06417997701296552
hg19,hg38,0.7494017104872851
hg19,hg38,0.7676985660083809
hg38,hg38,0.08510950492089742
hg19,hg38,0.7578992777773211
hg38,hg38,0.04780964093515938
hg38,hg38,0.030040049406994673
hg38,hg38,0.2145351156559142
hg19,hg38,0.7528703424226092
hg19,hg38,0.8416821938555171
hg19,hg38,0.749619544975454
hg19,hg38,0.7497009542729568
hg19,hg38,0.6422183498361077
hg19,hg38,0.756285765992683
hg19,hg38,0.7587591077651755
hg38,hg38,0.031224829651339547
hg19,hg38,0.8189575600921971
hg38,hg38,0.06651618260747472
hg38,hg38,0.0965767720079389
hg38,hg38,0.061384159702872365
hg19,hg38,0.7562218828922259
hg38,hg38,0.03862598062328515
hg38,hg38,0.08659678982363439
hg19,hg38,0.7526538234406811
hg19,hg38,0.7745029983665098
hg19,hg38,0.7596638586934424
hg38,hg38,0.041778834471479676
hg38,hg38,0.03840965828445875
hg38,hg38,0.16233105750438037
hg19,hg38,0.8166064976672002
hg38,hg38,0.02991830162511444
hg19,hg38,0.756104646445921
hg38,hg38,0.037043726356014495
hg19,hg38,0.7612172053151857
hg38,hg38,0.05743437934411311
hg38,hg38,0.032992877711290336
hg19,hg38,0.7659412874514661
hg19,hg38,0.7551664542809379
hg38,hg38,0.08806719683198627
hg38,hg38,0.034624861544955365
hg38,hg38,0.038333266675907085
hg38,hg38,0.044699400167947045
hg19,hg38,0.7674311541552091
hg19,hg38,0.7459880528441426
hg38,hg38,0.04527771169217332
hg19,hg38,0.7499493052002003
hg38,hg38,0.11005566371044917
hg19,hg38,0.7539866144512214
hg38,hg38,0.03452271469395429
hg19,hg38,0.7523716526511898
hg38,hg38,0.3737102297665241
hg19,hg38,0.7455243798998733
hg19,hg38,0.7572278850377251
hg19,hg38,0.764674365642363
hg19,hg38,0.7618662087961577
hg38,hg38,0.03567651809032801
hg19,hg38,0.749680604591637
hg19,hg38,0.7422548011550635
hg19,hg38,0.763653713805262
hg19,hg38,0.8725536445831567
hg19,hg38,0.7512038851633734
hg38,hg38,0.03914832788796907
hg19,hg38,0.7596846405398466
hg19,hg38,0.778799453786072
hg19,hg38,0.7450589270158298
hg19,hg38,0.7548449488899239
hg19,hg38,0.75132486133694
hg38,hg38,0.28860938347932397
hg38,hg38,0.06284693737914016
hg19,hg38,0.7077902201157725
hg19,hg38,0.7749633948401652
hg38,hg38,0.053865239202425585
hg38,hg38,0.038309090603974916
hg19,hg38,0.7523863887400178
hg19,hg38,0.7518709503837296
hg19,hg38,0.8206446422286423
hg38,hg38,0.03570821594501916
hg19,hg38,0.7557569746460392
hg38,hg38,0.08389250884028843
hg19,hg38,0.7483599063714269
hg38,hg38,0.03516558062349273
hg19,hg38,0.7831077200441879
hg19,hg38,0.7570510997279768
hg19,hg38,0.7550499260575819
hg38,hg38,0.026650515473489622
hg38,hg38,0.06840493500605171
hg38,hg38,0.08806104557540562
hg38,hg38,0.03871033351108566
hg38,hg38,0.2007634748046987
hg38,hg38,0.4006093911363303
hg38,hg38,0.03630405706665207
hg38,hg38,0.032529029161012524
hg19,hg38,0.8274793832574115
hg19,hg38,0.741772788615154
hg38,hg38,0.036689427428106214
